"Código do Produto (60)","Tipo (Produto/Servico)","Nome do Produto (120)",Fornecedor,"ID Fornecedor","Marca (25)","Estoque Mínimo","Estoque Máximo","Estoque Atual","Unidade (06)","Produto Variado (Sim/Não)","Valor Venda (Tabela Padrão)","Valor Custo",Peso,"Peso Liq.",ICMS,IPI,PIS,COFINS,"Unidade tributável","Código Benefício Fiscal","Código CEST","NCM (8)","Origem (0 a 8)","Numero da ordem","Código de Barras (GTIN-8,12,13,14)","Tipo Class. (Fiscal)",Observações,"ID Categoria","ID Subcategoria","Situação (Ativo/Inativo)",Tamanho,"Localização no Estoque"
4891.1546,Produto,"MOTOBOMBA FGN-3 M1,5CV-155MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","2,00",pc,Não,"2966,35","1467,47","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289209048,,,347055,,Ativo,,
4891.1503,Produto,"MOTOBOMBA FGN-3 M1,5CV-155MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","1,00",pc,Não,"2471,96","1423,45","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289105449,,,347055,,Ativo,,
4891.2002,Produto,"MOTOBOMBA FGN-3 M2,0CV-158MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","0,00",pc,Não,"2938,96","1744,71","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137090,0,,7894289105456,,,347055,,Ativo,,
4891.2080,Produto,"MOTOBOMBA FGN-3 M2,0CV-158MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","1,00",pc,Não,"2939,31","1744,91","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137090,0,,7894289209055,,,347055,,Ativo,,
4891.2082,Produto,"MOTOBOMBA FGN-3 M2,0CV-164MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","1,00",pc,Não,"3526,76","1744,71","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289209062,,,347055,,Ativo,,
4891.2004,Produto,"MOTOBOMBA FGN-3 M2,0CV-164MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","2,00",pc,Não,"2938,96","1692,37","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289105470,,,347055,,Ativo,,
4891.3004,Produto,"MOTOBOMBA FGN-4 M3,0CV-150MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","0,00",pc,Não,"3959,14","1958,61","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137090,0,,7894289105562,,,347055,,Ativo,,
23357,Produto,"MS 4MS 5/6 FF 2F 1.0CV MONO 220V 60HZ MSB","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","-1,00",pc,Não,"1802,98","950,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137010,0,,,,,347055,,Ativo,,
06941,Produto,"MULTIMETRO DIGITAL ET-1002 - MINIPA","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"94,68","94,68","0,00","0,00","0,00","0,00","0,00","0,00",,,,90303100,0,,7898112601474,07,,347054,,Ativo,,
23420,Produto,"MULTIMETRO DIGITAL ET-1505 - MINIPA","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"240,00","240,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,90303100,0,,7908157100662,07,,347054,,Ativo,,
20151854,Produto,"NIPEL ROSCAVEL 1/2","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",pc,Não,"4,54","2,02","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7899349110722,,,340852,,Ativo,,
1001,Produto,"NIPLE ROSCAVEL 3/4POL KRONA 0288","R. S. M. MATERIAIS ELETRICOS E HIDRAULICOS LTDA",36584064,,"0,00","0,00","6,00",UN,Não,"3,36","2,10","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,1100100010011,,,340852,,Ativo,,
9131,Produto,"OCULOS PROTECAO INCOLOR LEOPARDO/IBIZA KALIPSO","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","2,00",un,Não,"15,00","15,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,90049020,0,,,07,,347054,,Ativo,,
010618,Produto,"OLEO HIDRAULICO TIPO A 1 LITRO","LUZ DE AMORIM DIAS & AMORIM DIAS LTDA",39757940,,"0,00","0,00","1,00",un,Não,"42,00","42,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,27101932,0,,,07,,347054,,Ativo,,
76456,Produto,"OLEO TRAN AUT ATF TASA SAE 20W 1L","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"22,18","22,18","0,00","0,00","0,00","0,00","0,00","0,00",,,,27101932,0,,7898731752823,04,,347054,,Ativo,,
17658,Produto,"P-15/2 F AL 3,0CV MONOF IP55 127/220-254V MT BOMBA THEBE","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","0,00",pc,Não,"3600,00","3600,00",,,,,,,,,,84137090,0,,7894246023861,,,347055,,Ativo,,
100085,Produto,"PAINEL AT050CBA 3F 0.50 CV MONO 220V","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","1,00",un,Não,"234,61","167,13","0,00","0,00","0,00","0,00","0,00","0,00",,,,84139190,0,,649615734964,,,340802,,Ativo,,
023912,Produto,"PALHETA UNIVERSAL 15 F1000 92/","AUTO VIDROS SINOP LTDA",39574524,,"0,00","0,00","2,00",pc,Não,"30,00","30,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85129000,0,,7898507310974,07,,347054,,Ativo,,
69664,Produto,"PARAF FUR. IMP.C/ 2 BAT. 20V 1/2 DCD7781D2-BR","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",pc,Não,"1269,83","1269,83","0,00","0,00","0,00","0,00","0,00","0,00",,,,84672992,0,,885911729383,07,,347054,,Ativo,,
002762,Produto,"PARAFUSO 12X30MM","LUZ DE AMORIM DIAS & AMORIM DIAS LTDA",39757940,,"0,00","0,00","2,00",un,Não,"4,91","4,91","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181500,0,,,07,,347054,,Ativo,,
11703,Produto,"PARAFUSO AUTO BROC PHIL 4-2X 13MM - CISER-JOMARCA-NEWFIX","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","100,00",un,Não,"0,08","0,08","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181400,0,,7899447111805,07,,347054,,Ativo,,
61662,Produto,"PARAFUSO FLANG. PHILIPS PONTA BROCA 4,2X13 RI ZB","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","500,00",un,Não,"0,08","0,08","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181400,0,,7890203190294,07,,347054,,Ativo,,
11857,Produto,"PARAFUSO MADEIRA 6.0 X 25 MM","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","10,00",un,Não,"0,45","0,45","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181200,0,,,07,,347054,,Ativo,,
28424,Produto,"PASSA FIO HELICOIDAL  20M - ROHDINA","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","20,00",mt,Não,"4,24","3,26","0,00","0,00","0,00","0,00","0,00","0,00",,,,39269090,0,,7898639686060,07,,347054,,Ativo,,
3207,Produto,"PASTA LUBRIFICANTE 160G P/TUBO E ANEL DE VEDACAO -#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","1,00",un,Não,"12,90","12,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,34011900,0,,7897801302708,07,,347054,,Ativo,,
27037,Produto,"PICARETA CHIBANCA 4LB C/ CABO 90CM","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","5,00",un,Não,"131,96","126,65","0,00","0,00","0,00","0,00","0,00","0,00",,,,82013000,0,,7891117011484,07,,347054,,Ativo,,
6800,Produto,"PILHA ALCALINA AA BLISTER C/4 AVANT","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","2,00",un,Não,"14,90","14,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,85061019,0,,7899452035899,07,,347054,,Ativo,,
19333,Produto,"PLACA EQUILLE 4X2 2 MODULO BRANCA - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"2,38","2,38",,,,,,,,,,39259090,0,,7909323821640,,,340802,,Ativo,,
18499,Produto,"PLACA PVC TOP TCPI CINZA 1","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","5,00",un,Não,"6,05","1,62","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7895310013894,,,377843,,Ativo,,
17545,Produto,"PLAFON SOQU E27 BRANCO - REUE","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"3,20","3,20",,,,,,,,,,94051990,0,,751320322692,,,340802,,Ativo,,
0311210072,Produto,"PLUG ROSCAVEL 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","20,00",un,Não,"0,79","0,56","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881614,,,340852,,Ativo,,
004830,Produto,"PORCA 12MM AUTO TRAVANTE","LUZ DE AMORIM DIAS & AMORIM DIAS LTDA",39757940,,"0,00","0,00","2,00",un,Não,"4,43","4,43","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181600,0,,,07,,347054,,Ativo,,
004609,Produto,"PORCA 3/4 CASTELO UNF","LUZ DE AMORIM DIAS & AMORIM DIAS LTDA",39757940,,"0,00","0,00","1,00",un,Não,"6,25","6,25","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181600,0,,,07,,347054,,Ativo,,
453,Produto,"PORCA 5/16","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","16,00",un,Não,"0,35","0,35","0,00","0,00","0,00","0,00","0,00","0,00",,,,73181600,0,,,07,,347054,,Ativo,,
001338,Produto,"PRATO PL. PF-26-CM(10-UNID)BRANCO SEXTAVADO MINAPL","UNIVERSO EMBALAGENS LTDA",39448046,,"0,00","0,00","2,00",pc,Não,"6,15","6,15","0,00","0,00","0,00","0,00","0,00","0,00",,,,39241000,0,,7896322701878,07,,347054,,Ativo,,
006899,Produto,"PRATO PL. PR-15-CM(10-UNID)BR COPOZAN","UNIVERSO EMBALAGENS LTDA",39448046,,"0,00","0,00","6,00",un,Não,"1,59","1,59","0,00","0,00","0,00","0,00","0,00","0,00",,,,39241000,0,,7896123402363,07,,347054,,Ativo,,
21858,Produto,"PRENSA CABO PVC BSP   1","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","5,00",un,Não,"9,45","6,73","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,27898640448675,,,340802,,Ativo,,
21856,Produto,"PRENSA CABO PVC BSP   3 4","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","14,00",un,Não,"5,39","3,84","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,,,340802,,Ativo,,
23365,Produto,"PRENSA CABO PVC IP66 - 3 4","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","6,00",un,Não,"5,97","4,26","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,,,340802,,Ativo,,
2200.2986,Produto,"PRESSOSTATO GENEBRE 0 A 4 KG 230V 1,5KW","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","0,00",pc,Não,"171,79","122,38","0,00","0,00","0,00","0,00","0,00","0,00",,,,90322000,0,,,,,377487,,Ativo,,
00005,Produto,"PROGRAMADOR HORA DIGI DIN35 BIVOLT 16A TE4163 - DECORLUX","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"140,37","100,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,91070010,0,,7898214964071,,,340802,,Ativo,,
08179,Produto,"QUADRO COMANDO  35X25X14CM - OPCAO","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"145,25","103,48","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,9990000735105,,,340802,,Ativo,,
08180,Produto,"QUADRO COMANDO  40X30X20CM - OPCAO","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","12,00",un,Não,"290,46","166,61","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,9990000731275,,,340802,,Ativo,,
08183,Produto,"QUADRO COMANDO  40X40X20CM - OPCAO","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","2,00",un,Não,"313,56","186,15","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,9990000737147,,,340802,,Ativo,,
,Produto,"QUADRO COMANDO 40X30X12CM",,0,,"0,00","0,00","2,00",un,Não,"266,38","211,02","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,9990001466107,,,340802,,Ativo,,
24284,Produto,"QUADRO COMANDO EMBUTIR 30X30X12CM - OPCAO","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"147,94","105,39","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,,,,340802,,Ativo,,
7163,Produto,"QUADRO DIST EMB 24 DIN S/BAR BR TIGRE","R. S. M. MATERIAIS ELETRICOS E HIDRAULICOS LTDA",36584064,,"0,00","0,00","0,00",un,Não,"405,64","288,97","0,00","0,00","0,00","0,00","0,00","0,00",,,,85381000,0,,7899052576518,,,340802,,Ativo,,
001605,Produto,"RABICHO DO SOQUETE 1034","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",un,Não,"15,00","15,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85392110,0,,,07,,347054,,Ativo,,
390217,Produto,"REFRI GUARANA KUAT","MARTINS E MARTINS NETO LTDA",39756475,,"0,00","0,00","6,00",un,Não,"7,99","7,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,22021000,0,,7894900911510,07,,347054,,Ativo,,
265973,Produto,"REFRI SUKITA LARANJA PET","MARTINS E MARTINS NETO LTDA",39756475,,"0,00","0,00","6,00",un,Não,"5,85","5,85","0,00","0,00","0,00","0,00","0,00","0,00",,,,22021000,0,,7891149440801,07,,347054,,Ativo,,
5255,Produto,"REGISTRO ESF PVC KRONA SOL 32MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","2,00",un,Não,"49,42","22,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818095,0,,7899432205359,,,340852,,Ativo,,
,Produto,"REGISTRO ESFERA VC SOLDAVEL 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,AMANCO,"0,00","0,00","7,00",UN,Não,"29,14","29,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,347056,,Ativo,,
,Produto,"REGISTRO ESFERA VS SOLDAVEL 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,"CORR PLSTK","0,00","0,00","0,00",UN,Não,"15,74","8,20","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818095,0,,,00,,347056,,Ativo,,
,Produto,"REGISTRO ESFERA VS SOLDAVEL 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,KRONA,"0,00","0,00","0,00",UN,Não,"67,40","21,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818095,0,,,00,,347056,,Ativo,,
,Produto,"REGISTRO ESFERA VS SOLDAVEL 75MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,KRONA,"0,00","0,00","0,00",UN,Não,"274,34","122,14","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818095,0,,,00,,347056,,Ativo,,
,Produto,"Registro Inicial 16mm P/ Gotejamento + Chulas",,0,,"0,00","0,00","0,00",UN,Não,"12,54","3,99","0,00","0,00",,,,,,,,,0,,,,,347057,,Ativo,,
13353,Produto,"REGISTRO SOLD MONOBLOCO 32MM","R. S. M. MATERIAIS ELETRICOS E HIDRAULICOS LTDA",36584064,,"0,00","0,00","0,00",un,Não,"61,60","41,49","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818095,0,,7891960884716,,,347056,,Ativo,,
23024,Produto,"REGULADOR DE PRESSAO 40 PSI MEDIA VAZAO 3/42-22GPM RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","0,00",un,Não,"65,27","46,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,,,340824,,Ativo,,
23289,Produto,"RELE ACOPLADOR 220V CA - JOINING","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","13,00",un,Não,"46,72","27,10","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7898488045124,,,340802,,Ativo,,
22345,Produto,"RELE ACOPLADOR SLIM - 24VCA NA+NF - JOINING","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","16,00",un,Não,"41,66","27,10","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,,,,340802,,Ativo,,
15414,Produto,"RELE INTERFACE BTWR 1NAF 6A 220V CA CC - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"153,01","109,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,,,,340802,,Ativo,,
15423,Produto,"RELE INTERFACE BTWR 1NAF 6A 24V CA CC - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","8,00",un,Não,"142,90","54,87","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364100,0,,17909158387882,,,340802,,Ativo,,
001649,Produto,"RELE PISCA UNIVERSAL 3 TERMINAL DNI-1109","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","1,00",un,Não,"38,00","38,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364100,0,,7896562111093,07,,347054,,Ativo,,
08617,Produto,"RELE SOBR RW 27-1D  5-6-8-0A CWM9-40 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"170,20","121,25","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7890355027431,,,340802,,Ativo,,
08619,Produto,"RELE SOBR RW 27-1D  8-0-12-5A CWM9-40 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"194,58","138,61","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7890355027455,,,340802,,Ativo,,
08620,Produto,"RELE SOBR RW 27-1D 10-15A CWM9-40 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","-1,00",un,Não,"194,65","138,67","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7890355027462,,,340802,,Ativo,,
14961,Produto,"RELE SOBR RW 27-2D  5-6-8-0A CWB9-38 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"168,56","120,08","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909018607443,,,340802,,Ativo,,
14962,Produto,"RELE SOBR RW 27-2D  7-0-10A CWB9-38 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","4,00",un,Não,"161,06","121,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909018607450,,,340802,,Ativo,,
14963,Produto,"RELE SOBR RW 27-2D  8-0-12-5A CWB9-38 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","11,00",un,Não,"194,65","132,31","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909018607467,,,340802,,Ativo,,
14965,Produto,"RELE SOBR RW 27-2D 11-17A CWB9-38 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"182,49","130,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909018607481,,,340802,,Ativo,,
14967,Produto,"RELE SOBR RW 27-2D 22-32A CWB9-38 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"188,20","134,07","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909018607504,,,340802,,Ativo,,
20303,Produto,"RELE TEMP RETA ENER RTW17-A 24-240VCA 1NF   3-30S - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"144,28","102,78","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909323236901,,,340802,,Ativo,,
17401,Produto,"RELE TEMP RETA ENER RTW17-A 240VCA 1NF   1-10S - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","2,00",un,Não,"131,99","94,03","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909158661718,,,340802,,Ativo,,
17191,Produto,"RELE TEMP RETA ENER RTW17-A 240VCA 1NF   3-30S - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"144,56","102,11","0,00","0,00","0,00","0,00","0,00","0,00",,,,85364900,0,,7909158363001,,,340802,,Ativo,,
013200,Produto,"REPARO JUNTA ELASTICA COLUNA DIRECA","LUZ DE AMORIM DIAS & AMORIM DIAS LTDA",39757940,,"0,00","0,00","1,00",un,Não,"148,00","148,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,87089490,0,,,07,,347054,,Ativo,,
40801,Produto,"ROLAMENTO NSK - NSK - 6907-DDU","MEC ROLAMENTOS E PECAS LTDA",38971493,,"0,00","0,00","2,00",und,Não,"92,00","92,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84821010,0,,,07,,347054,,Ativo,,
08816,Produto,"ROLDANA PLAS 36X36 1","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"0,96","0,43","0,00","0,00","0,00","0,00","0,00","0,00",,,,85472090,0,,751320322760,,,340802,,Ativo,,
,Produto,"SENSOR DE CHUVA RSD - RAINBIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"336,90","200,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,347057,,Ativo,,
10662,Produto,"SENSOR DE CHUVA RSD RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","0,00",un,Não,"336,90","200,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,70753800008156,,,347057,,Ativo,,
5148,Produto,"SERRA COPO VIDEA M22 X 40MM - ATOPY - CR501","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","1,00",pc,Não,"37,90","37,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,82075019,0,,7908634705458,07,,347054,,Ativo,,
1535,Produto,"SERRA MANUAL 12","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","4,00",un,Não,"13,76","13,76","0,00","0,00","0,00","0,00","0,00","0,00",,,,82029100,0,,7891265403315,07,,347054,,Ativo,,
26916500,Produto,"SIFAO SINFONADO UNIVERSAL GOGO 66 CM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","1,00",un,Não,"8,97","8,97","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898482244561,07,,347054,,Ativo,,
000361,Produto,"SILICONE NEUTRO ALTA TEMP PRETO","STOP-LUB MT PECAS AUTOMOTIVAS LTDA",39574505,,"0,00","0,00","1,00",un,Não,"90,00","90,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,35069190,0,,,07,,347054,,Ativo,,
13216,Produto,"SINALEIRO  CEW MONOBLOCO  24V-CC CA AZUL - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","6,00",un,Não,"28,84","20,54","0,00","0,00","0,00","0,00","0,00","0,00",,,,85318000,0,,,,,340802,,Ativo,,
13210,Produto,"SINALEIRO  CEW MONOBLOCO  24V-CC CA VERDE - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"26,56","18,92","0,00","0,00","0,00","0,00","0,00","0,00",,,,85318000,0,,,,,340802,,Ativo,,
13212,Produto,"SINALEIRO  CEW MONOBLOCO 220V-CA VERDE - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","2,00",un,Não,"26,67","19,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85318000,0,,,,,340802,,Ativo,,
11766,Produto,"SOLENOIDE P/ VALVULAS DAS SERIES PGA E PEB","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","0,00",un,Não,"203,67","203,67",,,,,,,,,,84248229,0,,077985037697,,,344227,,Ativo,,
001326,Produto,"SOQUETE ARANHA LAMPADA 1141 ETE-7216.N","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",un,Não,"15,00","15,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85392110,0,,,07,,347054,,Ativo,,
